개방자치단체코드,관리번호,인허가번호,영업상태명,폐업일자,데이터갱신구분,업소명,도로명주소,소재지주소,영업상태코드,전화번호,신청일자,지정일자,지정취소일자,지정취소사유,불가일자,불가사유,음식의유형,주된음식종류,재지정일자,데이터갱신시점,최종수정시점
3150000,3150000-101-1999-07722,19990077083,영업,,I,주성문참치,서울특별시 강서구 강서로5길 24 (화곡동),서울특별시 강서구 화곡동 907-2 ,01,0226046491,2007-06-08,2007-06-28,2008-07-09,지정취소,,,,참치회,2008-07-09,2025-12-15 16:21:53,2021-12-28 10:46:21
3150000,3150000-101-1999-07723,19990077085,폐업,2005-10-13,I,버섯고을,,서울특별시 강서구 내발산동 646-1 ,02,026968927,2002-03-15,2002-04-12,2005-10-13,폐업민원,,,,버섯찌개,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-1999-07739,19990077106,폐업,2008-08-27,I,두발로오리농장,,서울특별시 강서구 화곡동 900-1 해태드림타운104 ,02,0226065433,2004-06-01,2004-07-05,2007-06-28,,,,,불낙전골,2008-07-09,2025-12-15 16:21:53,2008-08-02 15:19:48
3150000,3150000-101-1999-07751,19990077061,폐업,2015-01-20,I,왕푸징,"서울특별시 강서구 공항대로 337, 2층 (등촌동, 3동)",서울특별시 강서구 등촌동 664-2 (지상 2층) ,02,0236635724,2012-06-22,2012-06-22,2014-12-16,평가기준미달,,,일반음식점,탕수육,2013-12-02,2025-12-15 16:21:53,2015-01-03 12:14:04
3150000,3150000-101-1999-07792,19990077203,영업,,I,역전오리,"서울특별시 강서구 강서로56길 24, 1층 (등촌동, 3동)",서울특별시 강서구 등촌동 674-6 (지상 1층) ,01,0236646758,2002-03-15,2002-04-12,2011-10-31,기준미달,,,,삼겹살,2010-08-03,2025-12-15 16:21:53,2024-01-31 10:59:59
3150000,3150000-101-1999-07796,19990077165,폐업,2012-11-15,I,원할머니보쌈염창점,"서울특별시 강서구 양천로 657, 1층 101호 (염창동)",서울특별시 강서구 염창동 246-17 (지상 1층) 101호,02,,2004-06-01,2004-07-05,2012-11-15,폐업민원처리: 201231500000234849,,,,보쌈,2011-10-31,2025-12-15 16:21:53,2012-11-15 00:00:00
3150000,3150000-101-1999-07807,19990077218,폐업,2011-10-12,I,경복궁,,"서울특별시 강서구 내발산동 645-1 (지상 2, 3층) ",02,0236641881,2002-03-15,2002-04-12,2011-10-12,폐업민원처리: 201131500000170778,,,,등심,2010-08-03,2025-12-15 16:21:53,2011-10-12 00:00:00
3150000,3150000-101-1999-07821,19990077233,폐업,2006-04-06,I,등나무집강서점,,서울특별시 강서구 내발산동 655-9 ,02,026599631,2002-03-15,2002-04-12,2006-04-06,폐업민원,,,,목살,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-1999-07896,19990077094,폐업,2004-07-02,I,횡성가든,,서울특별시 강서구 마곡동 727-6 ,02,0236624660,2003-12-01,2003-12-12,2004-07-02,폐업민원,,,,생고기,,2025-12-15 16:21:53,2004-02-09 00:00:00
3150000,3150000-101-1999-08697,19990077239,폐업,2009-01-13,I,고기매니아,,서울특별시 강서구 내발산동 655-9 ,02,026649330,2002-03-15,2002-04-12,2009-01-13,폐업민원처리: 200931500000003932,,,,갈비탕,2008-07-09,2025-12-15 16:21:53,2009-04-08 13:40:05
3150000,3150000-101-1999-08883,19990076050,폐업,2021-02-10,I,삿뽀로등촌점(주)엔타스,"서울특별시 강서구 공항대로 347 (등촌동,(지상 2, 3층))","서울특별시 강서구 등촌동 664-13 (지상 2, 3층) ",02,0226586777,2015-11-18,2015-11-18,2021-02-10,폐업민원처리: 202131500000157031,,,일식,코스요리,2020-12-28,2025-12-15 16:21:53,2021-02-10 16:40:54
3150000,3150000-101-1999-09072,19990076115,폐업,2006-07-27,I,구이삼국지,,서울특별시 강서구 화곡동 1117-10 ,02,,2002-03-15,2002-04-12,2006-07-27,폐업민원,,,,오리구이,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-1999-09087,19990076624,폐업,2003-02-05,I,태양뼈다귀24해장국,,서울특별시 강서구 화곡동 934-27 ,02,026920363,2002-03-15,2002-04-12,2003-02-05,폐업민원,,,,해장국,,2025-12-15 16:21:53,2002-08-20 00:00:00
3150000,3150000-101-2000-07817,20000076001,폐업,2013-03-14,I,남한산성왕갈비,"서울특별시 강서구 강서로56길 44 (등촌동,(지상 1~3층))",서울특별시 강서구 등촌동 671-1 (지상 1~3층) ,02,0236641548,2007-06-08,2008-07-09,2013-03-14,폐업민원처리: 201331500000167829,,,,왕갈비,2011-10-31,2025-12-15 16:21:53,2013-03-14 00:00:00
3150000,3150000-101-2000-07859,20000076076,폐업,2006-03-03,I,옹기종기,,서울특별시 강서구 내발산동 673-0 ,02,,2002-03-15,2002-04-12,2021-12-02,,,,,갈비,2003-12-12,2025-12-15 16:21:53,2022-12-08 15:00:37
3150000,3150000-101-2000-08040,20000076335,폐업,2006-03-31,I,밀면과육,,서울특별시 강서구 등촌동 633-19 ,02,0226467461,2002-03-15,2002-04-12,2004-07-05,멸실,,,,밀면,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2000-08043,20000076348,폐업,2021-09-30,I,진국,서울특별시 강서구 공항대로61길 22 (염창동),서울특별시 강서구 염창동 273-8 ,02,0236625425,2007-06-08,2007-06-28,2012-11-07,지정취소,,,,모듬회,2012-11-30,2025-12-15 16:21:53,2021-09-30 11:39:35
3150000,3150000-101-2000-08559,20000076328,폐업,2005-04-22,I,김만철의함흥관,,서울특별시 강서구 등촌동 673-1 ,02,026592656,2002-03-15,2002-04-12,2005-04-22,폐업민원,,,,냉면,2004-07-05,2025-12-15 16:21:53,2010-06-18 16:31:37
3150000,3150000-101-2000-08561,20000076250,폐업,2015-06-04,I,도새기와탕가,서울특별시 강서구 초록마을로3길 39 (화곡동),서울특별시 강서구 화곡동 24-557 ,02,026925077,2003-12-01,2003-12-12,2008-07-09,지정취소,,,,삼계탕,2008-07-09,2025-12-15 16:21:53,2015-06-05 09:12:05
3150000,3150000-101-2000-08568,20000076276,폐업,2008-05-26,I,된장박이생삽겹살 진성집,,서울특별시 강서구 등촌동 664-11 ,02,026626880,2002-03-15,2002-04-12,2005-03-21,영업자지위승계,,,,삼겹살,2003-12-12,2025-12-15 16:21:53,2011-07-07 10:15:23
3150000,3150000-101-2000-08683,20000076266,폐업,2022-09-20,I,양평신내해장국,"서울특별시 강서구 국회대로7길 213, 1층 (화곡동, 8동)",서울특별시 강서구 화곡동 888-9 (지상 1층) ,02,0226999876,2009-08-05,2009-08-05,2016-11-03,2016년 모범음식점 평가기준 미달,,,한식,해장국,2015-11-18,2025-12-15 16:21:53,2022-09-20 14:12:22
3150000,3150000-101-2000-08685,20000076303,폐업,2006-09-14,I,우장산점용우동,,서울특별시 강서구 내발산동 723-5 ,02,026951616,2002-03-15,2002-04-12,2006-09-14,직권등록,,,,용우동,2003-12-12,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2000-08689,20000076095,폐업,2017-12-01,I,무리소 발산점,"서울특별시 강서구 우장산로 16, 1층 (내발산동, 우장산동)",서울특별시 강서구 내발산동 670-14 (지상 1층) ,02,0236647825,2013-12-01,2013-12-02,2017-12-01,폐업민원처리: 201731500000816029,,,한식,고기뷔페(소고기),2017-07-27,2025-12-15 16:21:53,2017-12-01 13:42:58
3150000,3150000-101-2000-08769,20000076785,폐업,2022-07-21,I,명태어장,"서울특별시 강서구 화곡로61길 108, 1층 (등촌동, 3동)",서울특별시 강서구 등촌동 663-10 (지상 1층) ,02,0236627542,2006-07-05,2006-07-05,2009-08-05,부적합관리,,,,해장국,,2025-12-15 16:21:53,2022-07-21 12:04:21
3150000,3150000-101-2000-08778,20000076136,폐업,2008-05-19,I,서울해장국,,서울특별시 강서구 등촌동 753 ,02,0236630048,2002-03-15,2002-04-12,2008-07-09,,,,,설렁탕,2004-07-05,2025-12-15 16:21:53,2008-08-02 15:14:53
3150000,3150000-101-2000-08827,20000076318,폐업,2018-06-27,I,두레버섯마을,"서울특별시 강서구 강서로5나길 83, 1층 (화곡동, 1동)",서울특별시 강서구 화곡동 912-1 (지상 1층) ,02,0226088400,2012-11-01,2012-11-07,2018-06-27,폐업민원처리: 201831500000528499,,,한식,버섯샤브샤브,2017-11-24,2025-12-15 16:21:53,2018-06-27 10:50:27
3150000,3150000-101-2000-08990,20000076189,폐업,2014-03-19,I,대박곱창,"서울특별시 강서구 송정로6길 6, 1층 (공항동)",서울특별시 강서구 공항동 53-55 (지상 1층) ,02,0226017509,2002-03-15,2002-04-12,2014-02-10,행정처분,,,,꽃등심,2012-11-30,2025-12-15 16:21:53,2013-12-06 09:28:51
3150000,3150000-101-2000-09015,20000076682,폐업,2020-03-05,I,주궁,"서울특별시 강서구 강서로 378, 2층 (등촌동, 3동)",서울특별시 강서구 등촌동 674-1 (지상 2층) ,02,0226592806,2002-03-15,2002-04-12,2007-06-28,,,,,돈까스,2008-07-09,2025-12-15 16:21:53,2020-03-05 14:29:33
3150000,3150000-101-2000-09036,20000076573,폐업,2007-08-29,I,화곡까투리,,서울특별시 강서구 화곡동 359-59 ,02,,2002-03-15,2002-04-12,2005-08-12,영업자지위승계,,,,갈비부페,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2000-09037,20000076906,영업,,I,1982 논현황소곱창,"서울특별시 강서구 초록마을로 8, 1층 (화곡동, 본동)",서울특별시 강서구 화곡동 70-58 (지상 1층) ,01,0226918831,2002-03-15,2002-04-12,2007-06-28,,,,,칼국수,2008-07-09,2025-12-15 16:21:53,2024-07-29 11:39:08
3150000,3150000-101-2000-09071,20000076338,폐업,2004-12-30,I,장어마을해물촌,,서울특별시 강서구 화곡동 906-1 ,02,,2002-03-15,2002-04-12,2004-07-05,멸실,,,,장어구이,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2000-09073,20000076896,폐업,2005-01-01,I,미친즉석떡볶이,"서울특별시 강서구 곰달래로 52, 3층 (화곡동, 1동)",서울특별시 강서구 화곡동 938-18 (지상 3층) ,02,0236616570,2002-03-15,2002-04-12,2016-09-07,직권폐업처리,,,,꽃게찜,2004-07-05,2025-12-15 16:21:53,2016-09-07 10:16:10
3150000,3150000-101-2000-09076,20000076605,폐업,2009-09-07,I,장경옥참복해장국,,서울특별시 강서구 방화동 620-214 ,02,0226612878,2007-06-08,2007-06-28,2009-09-07,폐업민원처리: 200931500000101305,,,,복해장국,2009-08-05,2025-12-15 16:21:53,2009-09-07 00:00:00
3150000,3150000-101-2000-09078,20000076791,폐업,2025-01-21,I,씨즐러(SIZZLER)강서점,,서울특별시 강서구 염창동 277-0 ,02,0236614870,2002-03-15,2002-04-12,2014-05-01,폐점,,,,스테이크,2008-07-09,2025-12-15 16:21:53,2025-01-25 07:36:49
3150000,3150000-101-2000-09105,20000076762,폐업,2015-07-16,I,주마루감자탕,"서울특별시 강서구 강서로 337, 1층 (내발산동, 1동)",서울특별시 강서구 내발산동 655-9 (지상 1층) ,02,0226664654,2002-03-15,2002-04-12,2011-10-31,기준미달,,,,해장국,2010-08-03,2025-12-15 16:21:53,2015-05-12 08:00:38
3150000,3150000-101-2000-09135,20000076264,폐업,2021-06-02,I,포로이,"서울특별시 강서구 공항대로 337, 1층 103호 (등촌동, 3동)",서울특별시 강서구 등촌동 664-2 (지상 1층) 103호,02,0236623606,2002-03-15,2008-07-09,2012-11-07,지정취소,,,,쌀국수,2012-11-30,2025-12-15 16:21:53,2021-06-02 11:38:42
3150000,3150000-101-2000-09138,20000076300,폐업,2006-09-14,I,우장산점용우동,,서울특별시 강서구 내발산동 723-5 ,02,026961616,2002-03-15,2002-04-12,2006-09-14,폐업민원,,,,용우동,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2000-09156,20000076559,영업,,I,신주옥미 까치산점,"서울특별시 강서구 강서로7길 20, 1층 (화곡동)",서울특별시 강서구 화곡동 899-10 ,01,0226078079,2004-06-01,2004-07-05,2009-06-02,영업자지위승계민원처리: 200931500000059471,,,,갈비,2008-07-09,2025-12-15 16:21:53,2025-06-19 16:05:42
3150000,3150000-101-2000-09157,20000076561,폐업,2014-08-20,I,동해수산,서울특별시 강서구 곰달래로 104 (화곡동),서울특별시 강서구 화곡동 918-21 ,02,026945808,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,매운탕,2008-07-09,2025-12-15 16:21:53,2014-08-20 10:13:52
3150000,3150000-101-2000-09172,20000076763,폐업,2006-05-18,I,마산아구찜,,서울특별시 강서구 가양동 1488-0 가양프라자 (지상 2층) 204호,02,026689336,2002-03-15,2002-04-12,2005-09-14,영업자지위승계,,,,가양정식,2004-07-05,2025-12-15 16:21:53,2009-12-16 10:54:11
3150000,3150000-101-2000-09190,20000076867,영업,,I,개성집,서울특별시 강서구 화곡로58길 30 (화곡동),서울특별시 강서구 화곡동 1120-1 ,01,0226049888,2003-12-01,2003-12-12,2008-07-09,지정취소,,,,갈비살,2008-07-09,2025-12-15 16:21:53,2025-11-07 09:43:57
3150000,3150000-101-2000-09199,20000076916,폐업,2019-12-19,I,이조순대,"서울특별시 강서구 강서로33길 15, 1층 (화곡동, 3동)",서울특별시 강서구 화곡동 1065-13 (지상 1층) ,02,0226959721,2002-03-15,2008-07-09,2011-10-31,기준미달,,,,전골,2010-08-03,2025-12-15 16:21:53,2019-12-19 17:12:45
3150000,3150000-101-2000-09241,20000076778,폐업,2004-11-15,I,양반가,,서울특별시 강서구 화곡동 1079-12 ,02,026958008,2002-03-04,2002-04-12,2004-11-15,폐업민원,,,,돼지갈비,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2000-09262,20000076879,폐업,2003-06-16,I,농가설렁탕,,서울특별시 강서구 화곡동 782-4 ,02,026510864,2002-03-15,2002-04-12,2003-06-16,폐업민원,,,,설렁탕,,2025-12-15 16:21:53,2002-08-20 00:00:00
3150000,3150000-101-2000-09264,20000076887,폐업,2020-08-24,I,까페인,"서울특별시 강서구 강서로10길 8, 1층 (화곡동, 8동)",서울특별시 강서구 화곡동 894-19 (지상1층) ,02,0226965908,2002-03-15,2002-04-12,2004-11-24,영업자지위승계,,,,돼지갈비,2004-07-05,2025-12-15 16:21:53,2020-08-24 08:55:45
3150000,3150000-101-2000-09271,20000076921,폐업,2016-05-31,I,강서수산,"서울특별시 강서구 공항대로 301, 2~3층 (등촌동, 3동)",서울특별시 강서구 등촌동 672-2 (지상 2~3층) ,02,0236658788,2009-07-27,2008-07-09,2016-05-31,폐업민원처리: 201631500000350594,,,,회정식,2015-11-18,2025-12-15 16:21:53,2016-05-31 00:00:00
3150000,3150000-101-2000-09275,20000076028,폐업,2014-05-29,I,윤여사 해물찜&탕,"서울특별시 강서구 곰달래로 215-1, 1층 (화곡동, 2동)",서울특별시 강서구 화곡동 835-3 (지상 1층) ,02,0226961692,2002-03-15,2002-04-12,2004-07-13,영업자지위승계,,,,삼겹살,2003-12-12,2025-12-15 16:21:53,2014-05-29 09:57:53
3150000,3150000-101-2000-09291,20000076367,폐업,2009-03-04,I,좋은친구,,서울특별시 강서구 화곡동 778-13 (지상 2층) ,02,0226444055,2002-03-15,2002-04-12,2003-10-21,영업자지위승계,,,,칼국수,,2025-12-15 16:21:53,2009-03-27 16:49:30
3150000,3150000-101-2000-09311,20000076494,폐업,2021-02-23,I,함흥냉면 숯불 돼지갈비,"서울특별시 강서구 곰달래로49길 14 (화곡동,(지상 1층))",서울특별시 강서구 화곡동 837-13 (지상 1층) ,02,0226021239,2004-06-01,2004-07-05,2005-08-03,영업자지위승계,,,,돼지갈비,,2025-12-15 16:21:53,2021-02-23 13:15:03
3150000,3150000-101-2000-09330,20000076735,폐업,2006-03-03,I,다래가든,,서울특별시 강서구 등촌동 63-9 ,02,,2002-03-15,2002-04-12,2006-03-03,직권등록,,,,소갈비,2003-12-12,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2000-09352,20000076902,영업,,I,설첨마라하우스 공항점,"서울특별시 강서구 송정로 41, 1층 (공항동)",서울특별시 강서구 공항동 60-109 (지상 1층) ,01,0226665592,2002-03-15,2002-04-12,2008-07-09,지정취소,,,,소갈비,2012-11-30,2025-12-15 16:21:53,2023-08-24 15:00:48
3150000,3150000-101-2001-08884,20010076026,폐업,2009-05-19,I,가쯔가쯔,,서울특별시 강서구 방화동 829-5 126호 ,02,0226652392,2002-03-15,2002-04-12,2009-05-19,폐업민원처리: 200931500000053661,,,,돈까스,2008-07-09,2025-12-15 16:21:53,2009-05-19 00:00:00
3150000,3150000-101-2001-08888,20010076048,폐업,2015-07-14,I,모아부페,"서울특별시 강서구 화곡로 161, 9층 (화곡동, 3동)",서울특별시 강서구 화곡동 1065-14 (지상 9층) ,02,0226049540,2008-08-01,2008-07-09,2012-11-07,지정취소,,,,부페,2012-11-30,2025-12-15 16:21:53,2015-07-14 10:31:31
3150000,3150000-101-2001-08898,20010076058,영업,,I,돼지한마리,"서울특별시 강서구 강서로17길 47 (화곡동,(지상 1층))",서울특별시 강서구 화곡동 347-3 (지상 1층) ,01,0226040688,2004-06-01,2004-07-05,2007-06-28,지정기준부적합,,,,감자탕,,2025-12-15 16:21:53,2016-03-16 10:49:41
3150000,3150000-101-2001-09084,20010076305,폐업,2024-12-18,I,한앤둘치킨염창점,"서울특별시 강서구 양천로 667 (염창동,(지상 1층))",서울특별시 강서구 염창동 246-10 (지상 1층) ,02,0220633735,2005-06-22,2005-07-12,2008-07-09,지정취소,,,,삼겹살,2008-07-09,2025-12-15 16:21:53,2024-12-27 10:25:39
3150000,3150000-101-2001-09107,20010076835,폐업,2016-05-30,I,경도일식,"서울특별시 강서구 공항대로46길 90, 2층 (화곡동, 6동)",서울특별시 강서구 화곡동 1117-7 (지상2층) ,02,0226067744,2013-12-01,2013-12-02,2016-05-30,폐업민원처리: 201631500000347148,,,,초밥,2015-11-18,2025-12-15 16:21:53,2016-05-30 00:00:00
3150000,3150000-101-2001-09134,20010076879,영업,,I,순흥골,"서울특별시 강서구 양천로 608, 2층 (등촌동)",서울특별시 강서구 등촌동 632-10 ,01,0236633779,2008-07-09,2008-07-09,2013-12-02,지정취소,,,,돼지갈비,2012-11-30,2025-12-15 16:21:53,2024-11-26 15:36:13
3150000,3150000-101-2001-09135,20010076888,영업,,I,미가버섯칼국수,서울특별시 강서구 강서로5나길 57 (화곡동),서울특별시 강서구 화곡동 910-29 ,01,0226012893,2002-03-15,2002-04-12,2005-05-19,영업자지위승계,,,,"버섯매운탕,칼국수",2004-07-05,2025-12-15 16:21:53,2019-10-04 11:17:08
3150000,3150000-101-2001-09147,20010076919,폐업,2005-03-31,I,청해,,서울특별시 강서구 등촌동 566-20 ,02,,2002-03-15,2002-04-12,2005-03-31,폐업민원,,,,아구찜,2004-07-05,2025-12-15 16:21:53,2007-07-14 13:29:58
3150000,3150000-101-2001-09154,20010076920,폐업,2008-01-03,I,석우동,,서울특별시 강서구 화곡동 79 ,02,,2002-03-15,2002-04-12,2007-06-28,,,,,우동,2004-07-05,2025-12-15 16:21:53,2008-08-02 15:15:25
3150000,3150000-101-2001-09180,20010077044,영업,,I,명태어장&쭈갑골 강서점,"서울특별시 강서구 우장산로 121, 1층 (화곡동)",서울특별시 강서구 화곡동 1099-5 ,01,0226975854,2002-03-15,2002-04-12,2022-12-08,,,,한식,명태조림,2021-12-02,2025-12-15 16:21:53,2025-01-20 15:22:12
3150000,3150000-101-2001-09186,20010077052,폐업,2008-09-05,I,청향,,서울특별시 강서구 화곡동 1030-1 ,02,026977599,2002-03-15,2002-04-12,2008-09-05,폐업민원처리: 200831500000080338,,,,한정식,2008-07-09,2025-12-15 16:21:53,2008-09-05 00:00:00
3150000,3150000-101-2001-09189,20010077062,폐업,2019-01-28,I,씨제이푸드빌(주) 푸드온에어 김포공항점,"서울특별시 강서구 하늘길 112, 1층 (공항동, 김포공항국내선)",서울특별시 강서구 공항동 1373-0 김포공항국내선 (지상 1층) 동편 ,02,0226612631,2005-06-22,2008-07-09,2019-01-28,폐업민원처리: 201931500000137058,,,경양식,정식,2018-12-10,2025-12-15 16:21:53,2019-01-28 17:18:41
3150000,3150000-101-2001-09210,20010077116,폐업,2018-12-06,I,그이네 게장,"서울특별시 강서구 공항대로41길 10, 2층 (등촌동, 3동)",서울특별시 강서구 등촌동 664-0 (지상 2층) ,02,0226581661,2009-08-05,2009-08-05,2011-10-31,기준미달,,,,보리밥,2010-08-03,2025-12-15 16:21:53,2018-12-06 17:43:59
3150000,3150000-101-2001-09293,20010077235,폐업,2019-10-24,I,제주가문돌하르방똥돼지,"서울특별시 강서구 초원로 47, 1층 (방화동, 2동)",서울특별시 강서구 방화동 600-61 외 1필지 (지상 1층) ,02,0226632800,2009-07-27,2009-07-27,2009-06-19,행정처분,,,,삼겹살,2009-08-05,2025-12-15 16:21:53,2019-10-24 12:00:24
